stream_id,step,fraction,processed,true_f0,estimate
7,16,0.85,170000,161665,162567
7,17,0.9,180000,171027,168296
7,18,0.95,190000,180431,182386
7,19,1,200000,189843,194917
8,0,0.05,10000,9727,10334.9
8,1,0.1,20000,19355,20326
8,2,0.15,30000,28953,29743.7
8,3,0.2,40000,38513,36136.3
8,4,0.25,50000,48096,47363.2
8,5,0.3,60000,57620,54746.3
8,6,0.35,70000,67145,62263.9
8,7,0.4,80000,76684,70864.7
8,8,0.45,90000,86227,81340.4
8,9,0.5,100000,95751,92523.3
8,10,0.55,110000,105185,98553.1
8,11,0.6,120000,114655,112044
8,12,0.65,130000,124101,121599
8,13,0.7,140000,133578,127087
8,14,0.75,150000,142974,136384
8,15,0.8,160000,152413,144740
8,16,0.85,170000,161825,155463
8,17,0.9,180000,171184,163056
8,18,0.95,190000,180578,171381
8,19,1,200000,189960,178068
9,0,0.05,10000,9714,10060.1
9,1,0.1,20000,19318,19726.6
9,2,0.15,30000,28918,29748
9,3,0.2,40000,38504,38199.5
9,4,0.25,50000,48071,48427.6
9,5,0.3,60000,57600,58676.2
9,6,0.35,70000,67125,71122.9
9,7,0.4,80000,76657,80160
9,8,0.45,90000,86180,89424.2
9,9,0.5,100000,95675,96409.4
9,10,0.55,110000,105177,103274
9,11,0.6,120000,114622,108360
9,12,0.65,130000,124088,119158
9,13,0.7,140000,133538,130514
9,14,0.75,150000,142930,142683
9,15,0.8,160000,152366,151871
9,16,0.85,170000,161779,157121
9,17,0.9,180000,171138,166906
9,18,0.95,190000,180528,177529
9,19,1,200000,189928,192075
10,0,0.05,10000,9694,9483.19
10,1,0.1,20000,19310,19137.2
10,2,0.15,30000,28920,28857.5
10,3,0.2,40000,38482,36820.8
10,4,0.25,50000,48032,45661.8
10,5,0.3,60000,57571,54474.7
10,6,0.35,70000,67096,65186.6
10,7,0.4,80000,76589,77494
10,8,0.45,90000,86085,85948.7
10,9,0.5,100000,95584,96341.7
10,10,0.55,110000,105060,107184
10,11,0.6,120000,114478,113093
10,12,0.65,130000,123928,123388
10,13,0.7,140000,133351,131012
10,14,0.75,150000,142788,140116
10,15,0.8,160000,152182,143826
10,16,0.85,170000,161591,154282
10,17,0.9,180000,170999,168213
10,18,0.95,190000,180403,177015
10,19,1,200000,189720,188433
11,0,0.05,10000,9726,9421.33
11,1,0.1,20000,19339,17833.9
11,2,0.15,30000,28943,26511.3
11,3,0.2,40000,38544,36326.1
11,4,0.25,50000,48099,44966.1
11,5,0.3,60000,57667,56368.6
11,6,0.35,70000,67226,65182.5
11,7,0.4,80000,76734,74742.8
11,8,0.45,90000,86216,85554.7
11,9,0.5,100000,95686,95061.2
11,10,0.55,110000,105181,102618
11,11,0.6,120000,114676,113649
11,12,0.65,130000,124158,120363
11,13,0.7,140000,133600,127915
11,14,0.75,150000,143006,134777
11,15,0.8,160000,152410,148814
11,16,0.85,170000,161804,158713
11,17,0.9,180000,171210,167903
11,18,0.95,190000,180639,175997
11,19,1,200000,190020,184365
12,0,0.05,10000,9721,9278.63
12,1,0.1,20000,19356,18535.4
12,2,0.15,30000,28936,27799.9
12,3,0.2,40000,38543,36163.4
12,4,0.25,50000,48088,47611.8
12,5,0.3,60000,57640,55307.8
12,6,0.35,70000,67162,67371.9
12,7,0.4,80000,76657,77966
12,8,0.45,90000,86164,86350.5
12,9,0.5,100000,95636,94706.1
12,10,0.55,110000,105100,103430
12,11,0.6,120000,114546,113099
12,12,0.65,130000,124015,121357
12,13,0.7,140000,133431,139266
12,14,0.75,150000,142843,146990
12,15,0.8,160000,152266,154584
12,16,0.85,170000,161705,164465
12,17,0.9,180000,171078,178512
12,18,0.95,190000,180441,186543
12,19,1,200000,189832,196776
13,0,0.05,10000,9721,9674.35
13,1,0.1,20000,19377,19619.4
13,2,0.15,30000,28952,28849.7
13,3,0.2,40000,38557,37610.2
13,4,0.25,50000,48141,45851.8
13,5,0.3,60000,57714,55067.9
13,6,0.35,70000,67261,65712.9
13,7,0.4,80000,76814,75428.4
13,8,0.45,90000,86333,86430.3
13,9,0.5,100000,95792,94062.2
13,10,0.55,110000,105304,105660
13,11,0.6,120000,114751,111954
13,12,0.65,130000,124216,124732
13,13,0.7,140000,133633,133596
13,14,0.75,150000,143066,142435
13,15,0.8,160000,152460,149225
13,16,0.85,170000,161921,160819
13,17,0.9,180000,171373,169858
13,18,0.95,190000,180799,180915
13,19,1,200000,190180,189261
14,0,0.05,10000,9733,9294.43
14,1,0.1,20000,19356,19105.9
14,2,0.15,30000,28983,28409.1
14,3,0.2,40000,38602,38972.8
14,4,0.25,50000,48143,47103.2
14,5,0.3,60000,57689,61551.4
14,6,0.35,70000,67191,70266
14,7,0.4,80000,76705,79988.3
14,8,0.45,90000,86219,87930.6
14,9,0.5,100000,95705,99169.3
14,10,0.55,110000,105186,112115
14,11,0.6,120000,114638,118272
14,12,0.65,130000,124120,126814
14,13,0.7,140000,133586,139339
14,14,0.75,150000,143016,146987
14,15,0.8,160000,152423,153201
14,16,0.85,170000,161809,160536
14,17,0.9,180000,171180,166636
14,18,0.95,190000,180601,170533
14,19,1,200000,190013,182603
15,0,0.05,10000,9708,9505.04
15,1,0.1,20000,19379,20313.3
15,2,0.15,30000,28985,28033.6
15,3,0.2,40000,38543,37894.1
15,4,0.25,50000,48075,48020.9
15,5,0.3,60000,57622,57759.9
15,6,0.35,70000,67176,68177.9
15,7,0.4,80000,76644,76202.1
15,8,0.45,90000,86129,81911.9
15,9,0.5,100000,95607,88699.2
15,10,0.55,110000,105108,98016.4
15,11,0.6,120000,114571,108856
15,12,0.65,130000,124056,120130
15,13,0.7,140000,133476,126256
15,14,0.75,150000,142905,134985
15,15,0.8,160000,152319,145101
15,16,0.85,170000,161724,162274
15,17,0.9,180000,171139,168515
15,18,0.95,190000,180529,175095
15,19,1,200000,189898,183467
16,0,0.05,10000,9724,10443.3
16,1,0.1,20000,19335,19585.5
16,2,0.15,30000,28926,28078.2
16,3,0.2,40000,38502,39201.9
16,4,0.25,50000,48062,47849
16,5,0.3,60000,57594,58720.8
16,6,0.35,70000,67105,66510.5
16,7,0.4,80000,76597,73390.6
16,8,0.45,90000,86098,83269.6
16,9,0.5,100000,95572,92132.3
16,10,0.55,110000,105038,99746.4
16,11,0.6,120000,114496,110548
16,12,0.65,130000,123956,122099
16,13,0.7,140000,133386,132905
16,14,0.75,150000,142756,141189
16,15,0.8,160000,152193,151062
16,16,0.85,170000,161617,160018
16,17,0.9,180000,171008,174161
16,18,0.95,190000,180415,184886
16,19,1,200000,189807,192993
17,0,0.05,10000,9704,9502.18
17,1,0.1,20000,19313,18625.1
17,2,0.15,30000,28888,28840.8
17,3,0.2,40000,38456,36394.9
17,4,0.25,50000,48038,45860
17,5,0.3,60000,57565,57367.2
17,6,0.35,70000,67080,64334.8
17,7,0.4,80000,76570,74001.8
17,8,0.45,90000,86080,85042.2
17,9,0.5,100000,95581,91228.8
17,10,0.55,110000,105069,99175.2
17,11,0.6,120000,114489,108724
17,12,0.65,130000,123914,120671
17,13,0.7,140000,133343,126399
17,14,0.75,150000,142804,134782
17,15,0.8,160000,152206,143072
17,16,0.85,170000,161595,149044
17,17,0.9,180000,170968,161751
17,18,0.95,190000,180399,172024
17,19,1,200000,189789,183084
18,0,0.05,10000,9698,9754.18
18,1,0.1,20000,19338,19663.9
18,2,0.15,30000,28913,29458
18,3,0.2,40000,38484,37617.1
18,4,0.25,50000,48033,48629.1
18,5,0.3,60000,57569,57439.4
18,6,0.35,70000,67084,69289.8
18,7,0.4,80000,76618,78721
18,8,0.45,90000,86155,89200.6
18,9,0.5,100000,95632,102511
18,10,0.55,110000,105125,107723
18,11,0.6,120000,114586,117290
18,12,0.65,130000,124016,129187
18,13,0.7,140000,133436,135376
18,14,0.75,150000,142884,141252
18,15,0.8,160000,152315,153595
18,16,0.85,170000,161747,164496
18,17,0.9,180000,171157,171177
18,18,0.95,190000,180542,178054
18,19,1,200000,189911,186132
19,0,0.05,10000,9725,9459.93
19,1,0.1,20000,19362,18292.9
19,2,0.15,30000,28990,28599.9
19,3,0.2,40000,38588,37798.9
19,4,0.25,50000,48131,45484.7
19,5,0.3,60000,57724,55175.2
19,6,0.35,70000,67227,65243.2
19,7,0.4,80000,76749,77659.8
19,8,0.45,90000,86266,85088.2
19,9,0.5,100000,95705,91509.2
19,10,0.55,110000,105174,104703
19,11,0.6,120000,114621,114825
19,12,0.65,130000,124048,118623
19,13,0.7,140000,133500,127673
19,14,0.75,150000,142934,141658
19,15,0.8,160000,152394,148873
19,16,0.85,170000,161819,157125
19,17,0.9,180000,171208,163279
19,18,0.95,190000,180627,170338
19,19,1,200000,190013,182756
20,0,0.05,10000,9713,9479.81
20,1,0.1,20000,19324,18224.9
20,2,0.15,30000,28925,27448.9
20,3,0.2,40000,38529,37039.1
20,4,0.25,50000,48102,47136.5
20,5,0.3,60000,57681,55405.1
20,6,0.35,70000,67204,65712.9
20,7,0.4,80000,76710,73688.7
20,8,0.45,90000,86227,82900
20,9,0.5,100000,95692,91656
20,10,0.55,110000,105115,100311
20,11,0.6,120000,114561,111074
20,12,0.65,130000,123979,123924
20,13,0.7,140000,133392,132389
20,14,0.75,150000,142822,140481
20,15,0.8,160000,152223,151236
20,16,0.85,170000,161621,158982
20,17,0.9,180000,171042,168152
20,18,0.95,190000,180452,178670
20,19,1,200000,189838,186896
21,0,0.05,10000,9708,9268.09
21,1,0.1,20000,19313,19550.8
21,2,0.15,30000,28895,28035.5
21,3,0.2,40000,38472,38756.2
21,4,0.25,50000,48024,46542.9
21,5,0.3,60000,57612,57375.2
21,6,0.35,70000,67097,68177.2
21,7,0.4,80000,76642,76405.7
21,8,0.45,90000,86154,84237.8
21,9,0.5,100000,95623,94589.2
21,10,0.55,110000,105062,101833
21,11,0.6,120000,114501,109340
21,12,0.65,130000,123987,122545
21,13,0.7,140000,133402,133860
21,14,0.75,150000,142859,146804
21,15,0.8,160000,152253,149392
21,16,0.85,170000,161673,153678
21,17,0.9,180000,171062,165341
21,18,0.95,190000,180442,173475
21,19,1,200000,189830,183571
22,0,0.05,10000,9694,9920.88
22,1,0.1,20000,19328,19183.6
22,2,0.15,30000,28943,28071.5
22,3,0.2,40000,38511,37209.4
22,4,0.25,50000,48066,46993.8
22,5,0.3,60000,57608,54928.6
22,6,0.35,70000,67122,64664.7
22,7,0.4,80000,76570,72054
22,8,0.45,90000,86106,86734.1
22,9,0.5,100000,95580,93729.1
22,10,0.55,110000,105042,102002
22,11,0.6,120000,114457,116519
22,12,0.65,130000,123920,125717
22,13,0.7,140000,133346,137641
22,14,0.75,150000,142778,142670
22,15,0.8,160000,152226,153978
22,16,0.85,170000,161621,170368
22,17,0.9,180000,171044,180741
22,18,0.95,190000,180454,188345
22,19,1,200000,189868,196715
23,0,0.05,10000,9721,9351.97
23,1,0.1,20000,19351,18260.5
23,2,0.15,30000,28919,28275.1
23,3,0.2,40000,38539,38487.9
23,4,0.25,50000,48089,48787.3
23,5,0.3,60000,57607,59916.6
23,6,0.35,70000,67167,70273.2
23,7,0.4,80000,76666,80127.7
23,8,0.45,90000,86140,88047.3
23,9,0.5,100000,95609,97404.6
23,10,0.55,110000,105087,108238
23,11,0.6,120000,114538,115674
23,12,0.65,130000,123984,131535
23,13,0.7,140000,133429,140481
23,14,0.75,150000,142851,144861
23,15,0.8,160000,152278,154567
23,16,0.85,170000,161708,161522
23,17,0.9,180000,171083,169977
23,18,0.95,190000,180470,177461
23,19,1,200000,189902,186720
24,0,0.05,10000,9758,9940.8
24,1,0.1,20000,19379,20203.7
24,2,0.15,30000,28989,28378.9
24,3,0.2,40000,38583,38904.3
24,4,0.25,50000,48174,49305.3
24,5,0.3,60000,57723,58458.2
24,6,0.35,70000,67206,67469.1
24,7,0.4,80000,76704,76858.8
24,8,0.45,90000,86203,85496.1
24,9,0.5,100000,95688,97418.7
24,10,0.55,110000,105154,105233
24,11,0.6,120000,114625,114843
24,12,0.65,130000,124095,124521
24,13,0.7,140000,133516,134021
24,14,0.75,150000,142976,141925
24,15,0.8,160000,152405,149432
24,16,0.85,170000,161814,157972
24,17,0.9,180000,171223,162773
24,18,0.95,190000,180614,170374
24,19,1,200000,190000,182100
25,0,0.05,10000,9716,8788.85
25,1,0.1,20000,19338,18404
25,2,0.15,30000,28934,26040.4
25,3,0.2,40000,38505,36420.4
25,4,0.25,50000,48072,47460.2
25,5,0.3,60000,57594,58150.8
25,6,0.35,70000,67102,64341
25,7,0.4,80000,76605,71997.7
25,8,0.45,90000,86121,82463.4
25,9,0.5,100000,95596,93719.3
25,10,0.55,110000,105058,102678
25,11,0.6,120000,114542,113417
25,12,0.65,130000,124023,122273
25,13,0.7,140000,133472,131864
25,14,0.75,150000,142919,142604
25,15,0.8,160000,152299,153069
25,16,0.85,170000,161726,160985
25,17,0.9,180000,171103,173712
25,18,0.95,190000,180502,185105
25,19,1,200000,189924,190453
26,0,0.05,10000,9702,9314.37
26,1,0.1,20000,19337,18888.1
26,2,0.15,30000,28938,29205.7
26,3,0.2,40000,38520,39526.9
26,4,0.25,50000,48103,48890.4
26,5,0.3,60000,57667,55345
26,6,0.35,70000,67215,63233.8
26,7,0.4,80000,76736,76590.7
26,8,0.45,90000,86246,83749.6
26,9,0.5,100000,95769,94603
26,10,0.55,110000,105270,104090
26,11,0.6,120000,114725,114931
26,12,0.65,130000,124157,124804
26,13,0.7,140000,133603,140363
26,14,0.75,150000,143027,153461
26,15,0.8,160000,152464,158140
26,16,0.85,170000,161905,169869
26,17,0.9,180000,171309,180164
26,18,0.95,190000,180728,189628
26,19,1,200000,190097,197934
27,0,0.05,10000,9702,9732.37
27,1,0.1,20000,19328,19228.9
27,2,0.15,30000,28947,29395
27,3,0.2,40000,38524,39949.2
27,4,0.25,50000,48102,49119.6
27,5,0.3,60000,57615,58022.8
27,6,0.35,70000,67106,65701.7
27,7,0.4,80000,76634,77882.3
27,8,0.45,90000,86088,84839
27,9,0.5,100000,95533,97131.9
27,10,0.55,110000,104966,107346
27,11,0.6,120000,114398,118961
27,12,0.65,130000,123826,129851
27,13,0.7,140000,133261,136802
27,14,0.75,150000,142715,143363
27,15,0.8,160000,152136,151950
27,16,0.85,170000,161551,159359
27,17,0.9,180000,170930,168095
27,18,0.95,190000,180327,176723
27,19,1,200000,189693,186865
28,0,0.05,10000,9697,10074.4
28,1,0.1,20000,19313,17965.6
28,2,0.15,30000,28907,27337.8
28,3,0.2,40000,38464,37253.4
28,4,0.25,50000,47993,47899.3
28,5,0.3,60000,57520,57106.6
28,6,0.35,70000,67097,70077.6
28,7,0.4,80000,76621,74054.4
28,8,0.45,90000,86140,84678.9
28,9,0.5,100000,95623,92869.4
28,10,0.55,110000,105097,103362
28,11,0.6,120000,114544,119036
28,12,0.65,130000,123975,126972
28,13,0.7,140000,133375,134354
28,14,0.75,150000,142801,139874
28,15,0.8,160000,152211,157496
28,16,0.85,170000,161606,163335
28,17,0.9,180000,171013,170888
28,18,0.95,190000,180360,174681
28,19,1,200000,189763,180191
29,0,0.05,10000,9704,9923.31
29,1,0.1,20000,19324,19877.2
29,2,0.15,30000,28908,31067.3
29,3,0.2,40000,38526,39706.9
29,4,0.25,50000,48081,50911.5
29,5,0.3,60000,57634,57866.6
29,6,0.35,70000,67163,69170.2
29,7,0.4,80000,76681,78172.4
29,8,0.45,90000,86194,87381.4
29,9,0.5,100000,95665,96145
29,10,0.55,110000,105155,103785
29,11,0.6,120000,114598,114264
29,12,0.65,130000,124028,122039
29,13,0.7,140000,133487,131493
29,14,0.75,150000,142938,140717
29,15,0.8,160000,152344,148856
29,16,0.85,170000,161738,160041
29,17,0.9,180000,171147,172527
29,18,0.95,190000,180564,181987
29,19,1,200000,189919,189916
