stream_id,step,fraction,processed,true_f0,estimate
7,18,0.95,190000,180431,181244
7,19,1,200000,189843,189670
8,0,0.05,10000,9727,9836.81
8,1,0.1,20000,19355,19399.2
8,2,0.15,30000,28953,28766.7
8,3,0.2,40000,38513,38307.3
8,4,0.25,50000,48096,47805.8
8,5,0.3,60000,57620,58011.6
8,6,0.35,70000,67145,67541.1
8,7,0.4,80000,76684,77266.1
8,8,0.45,90000,86227,87509.6
8,9,0.5,100000,95751,96432.9
8,10,0.55,110000,105185,105912
8,11,0.6,120000,114655,115829
8,12,0.65,130000,124101,125459
8,13,0.7,140000,133578,134687
8,14,0.75,150000,142974,145455
8,15,0.8,160000,152413,154595
8,16,0.85,170000,161825,163936
8,17,0.9,180000,171184,170820
8,18,0.95,190000,180578,180360
8,19,1,200000,189960,189529
9,0,0.05,10000,9714,9632.23
9,1,0.1,20000,19318,19171.1
9,2,0.15,30000,28918,28585.7
9,3,0.2,40000,38504,37752.7
9,4,0.25,50000,48071,47085.2
9,5,0.3,60000,57600,57352.7
9,6,0.35,70000,67125,66656.4
9,7,0.4,80000,76657,76818.8
9,8,0.45,90000,86180,85543.1
9,9,0.5,100000,95675,95236.1
9,10,0.55,110000,105177,104068
9,11,0.6,120000,114622,113335
9,12,0.65,130000,124088,123076
9,13,0.7,140000,133538,132507
9,14,0.75,150000,142930,141564
9,15,0.8,160000,152366,152378
9,16,0.85,170000,161779,161436
9,17,0.9,180000,171138,170819
9,18,0.95,190000,180528,180178
9,19,1,200000,189928,189006
10,0,0.05,10000,9694,9738.63
10,1,0.1,20000,19310,19142.9
10,2,0.15,30000,28920,29134.8
10,3,0.2,40000,38482,38419.3
10,4,0.25,50000,48032,47988.2
10,5,0.3,60000,57571,57854.5
10,6,0.35,70000,67096,68129
10,7,0.4,80000,76589,77819.5
10,8,0.45,90000,86085,87098
10,9,0.5,100000,95584,97263.3
10,10,0.55,110000,105060,107062
10,11,0.6,120000,114478,116393
10,12,0.65,130000,123928,125660
10,13,0.7,140000,133351,135619
10,14,0.75,150000,142788,144142
10,15,0.8,160000,152182,154312
10,16,0.85,170000,161591,164030
10,17,0.9,180000,170999,172262
10,18,0.95,190000,180403,182376
10,19,1,200000,189720,191501
11,0,0.05,10000,9726,9760.24
11,1,0.1,20000,19339,19578.7
11,2,0.15,30000,28943,29519.7
11,3,0.2,40000,38544,39252.3
11,4,0.25,50000,48099,48744.2
11,5,0.3,60000,57667,58181.6
11,6,0.35,70000,67226,68205.2
11,7,0.4,80000,76734,77228.1
11,8,0.45,90000,86216,86740.7
11,9,0.5,100000,95686,96445.2
11,10,0.55,110000,105181,104687
11,11,0.6,120000,114676,114718
11,12,0.65,130000,124158,124358
11,13,0.7,140000,133600,133892
11,14,0.75,150000,143006,143546
11,15,0.8,160000,152410,153915
11,16,0.85,170000,161804,162293
11,17,0.9,180000,171210,172088
11,18,0.95,190000,180639,181194
11,19,1,200000,190020,191213
12,0,0.05,10000,9721,9870.06
12,1,0.1,20000,19356,19409.3
12,2,0.15,30000,28936,28807.4
12,3,0.2,40000,38543,38785.6
12,4,0.25,50000,48088,48651.2
12,5,0.3,60000,57640,58028.1
12,6,0.35,70000,67162,66711.6
12,7,0.4,80000,76657,76529.3
12,8,0.45,90000,86164,86595.6
12,9,0.5,100000,95636,96086.5
12,10,0.55,110000,105100,106588
12,11,0.6,120000,114546,116228
12,12,0.65,130000,124015,125342
12,13,0.7,140000,133431,135370
12,14,0.75,150000,142843,144716
12,15,0.8,160000,152266,154109
12,16,0.85,170000,161705,163743
12,17,0.9,180000,171078,173116
12,18,0.95,190000,180441,181653
12,19,1,200000,189832,191789
13,0,0.05,10000,9721,9653.29
13,1,0.1,20000,19377,19159.5
13,2,0.15,30000,28952,28649.7
13,3,0.2,40000,38557,38289.7
13,4,0.25,50000,48141,47775
13,5,0.3,60000,57714,57559.5
13,6,0.35,70000,67261,67363.9
13,7,0.4,80000,76814,76581.6
13,8,0.45,90000,86333,86590.5
13,9,0.5,100000,95792,95584.9
13,10,0.55,110000,105304,105111
13,11,0.6,120000,114751,114864
13,12,0.65,130000,124216,123637
13,13,0.7,140000,133633,133020
13,14,0.75,150000,143066,142570
13,15,0.8,160000,152460,152157
13,16,0.85,170000,161921,161654
13,17,0.9,180000,171373,171807
13,18,0.95,190000,180799,179378
13,19,1,200000,190180,190064
14,0,0.05,10000,9733,9674.46
14,1,0.1,20000,19356,19258.8
14,2,0.15,30000,28983,28820.6
14,3,0.2,40000,38602,38368.1
14,4,0.25,50000,48143,47856.9
14,5,0.3,60000,57689,57528.6
14,6,0.35,70000,67191,67560.5
14,7,0.4,80000,76705,76411.1
14,8,0.45,90000,86219,85364.5
14,9,0.5,100000,95705,94464.2
14,10,0.55,110000,105186,104404
14,11,0.6,120000,114638,114406
14,12,0.65,130000,124120,123296
14,13,0.7,140000,133586,133839
14,14,0.75,150000,143016,143040
14,15,0.8,160000,152423,151605
14,16,0.85,170000,161809,161536
14,17,0.9,180000,171180,169745
14,18,0.95,190000,180601,178223
14,19,1,200000,190013,186926
15,0,0.05,10000,9708,9814.79
15,1,0.1,20000,19379,19539.1
15,2,0.15,30000,28985,28860.2
15,3,0.2,40000,38543,38562.1
15,4,0.25,50000,48075,47650.8
15,5,0.3,60000,57622,58133
15,6,0.35,70000,67176,67282
15,7,0.4,80000,76644,76491.4
15,8,0.45,90000,86129,86561.9
15,9,0.5,100000,95607,95839.3
15,10,0.55,110000,105108,105580
15,11,0.6,120000,114571,114519
15,12,0.65,130000,124056,123742
15,13,0.7,140000,133476,132678
15,14,0.75,150000,142905,142826
15,15,0.8,160000,152319,153095
15,16,0.85,170000,161724,161491
15,17,0.9,180000,171139,170535
15,18,0.95,190000,180529,179643
15,19,1,200000,189898,189256
16,0,0.05,10000,9724,9771.09
16,1,0.1,20000,19335,19254.4
16,2,0.15,30000,28926,28969.3
16,3,0.2,40000,38502,38549.3
16,4,0.25,50000,48062,48154.3
16,5,0.3,60000,57594,57425.5
16,6,0.35,70000,67105,67208.9
16,7,0.4,80000,76597,77203.4
16,8,0.45,90000,86098,86823.9
16,9,0.5,100000,95572,95384.9
16,10,0.55,110000,105038,105975
16,11,0.6,120000,114496,115445
16,12,0.65,130000,123956,125441
16,13,0.7,140000,133386,135102
16,14,0.75,150000,142756,144475
16,15,0.8,160000,152193,154239
16,16,0.85,170000,161617,163775
16,17,0.9,180000,171008,172922
16,18,0.95,190000,180415,181985
16,19,1,200000,189807,192074
17,0,0.05,10000,9704,9642.75
17,1,0.1,20000,19313,19408.7
17,2,0.15,30000,28888,28731.3
17,3,0.2,40000,38456,38250.4
17,4,0.25,50000,48038,47528.5
17,5,0.3,60000,57565,57619.4
17,6,0.35,70000,67080,67344.8
17,7,0.4,80000,76570,76602.2
17,8,0.45,90000,86080,86889
17,9,0.5,100000,95581,95720.6
17,10,0.55,110000,105069,104892
17,11,0.6,120000,114489,115222
17,12,0.65,130000,123914,125126
17,13,0.7,140000,133343,134750
17,14,0.75,150000,142804,143242
17,15,0.8,160000,152206,152988
17,16,0.85,170000,161595,162115
17,17,0.9,180000,170968,171529
17,18,0.95,190000,180399,180137
17,19,1,200000,189789,190211
18,0,0.05,10000,9698,9642.75
18,1,0.1,20000,19338,19422.5
18,2,0.15,30000,28913,29341.3
18,3,0.2,40000,38484,38862.2
18,4,0.25,50000,48033,48494.2
18,5,0.3,60000,57569,58117
18,6,0.35,70000,67084,68237.9
18,7,0.4,80000,76618,77373
18,8,0.45,90000,86155,87348.9
18,9,0.5,100000,95632,96727.5
18,10,0.55,110000,105125,105930
18,11,0.6,120000,114586,114057
18,12,0.65,130000,124016,123189
18,13,0.7,140000,133436,132735
18,14,0.75,150000,142884,142829
18,15,0.8,160000,152315,151951
18,16,0.85,170000,161747,160600
18,17,0.9,180000,171157,169715
18,18,0.95,190000,180542,178981
18,19,1,200000,189911,187101
19,0,0.05,10000,9725,9663.86
19,1,0.1,20000,19362,19104.5
19,2,0.15,30000,28990,28809.5
19,3,0.2,40000,38588,38577.4
19,4,0.25,50000,48131,48406.4
19,5,0.3,60000,57724,58048.6
19,6,0.35,70000,67227,67415.2
19,7,0.4,80000,76749,75805.8
19,8,0.45,90000,86266,85133
19,9,0.5,100000,95705,94936.1
19,10,0.55,110000,105174,104197
19,11,0.6,120000,114621,112489
19,12,0.65,130000,124048,121640
19,13,0.7,140000,133500,130390
19,14,0.75,150000,142934,140960
19,15,0.8,160000,152394,151203
19,16,0.85,170000,161819,159304
19,17,0.9,180000,171208,169050
19,18,0.95,190000,180627,177238
19,19,1,200000,190013,187025
20,0,0.05,10000,9713,9695.74
20,1,0.1,20000,19324,19249.6
20,2,0.15,30000,28925,28579.6
20,3,0.2,40000,38529,38327.7
20,4,0.25,50000,48102,47904.5
20,5,0.3,60000,57681,57443
20,6,0.35,70000,67204,67099.4
20,7,0.4,80000,76710,76470.5
20,8,0.45,90000,86227,86063.9
20,9,0.5,100000,95692,95933.1
20,10,0.55,110000,105115,105028
20,11,0.6,120000,114561,114258
20,12,0.65,130000,123979,124009
20,13,0.7,140000,133392,133188
20,14,0.75,150000,142822,142214
20,15,0.8,160000,152223,151634
20,16,0.85,170000,161621,161265
20,17,0.9,180000,171042,170980
20,18,0.95,190000,180452,179975
20,19,1,200000,189838,191706
21,0,0.05,10000,9708,9663.86
21,1,0.1,20000,19313,19006.5
21,2,0.15,30000,28895,28154.8
21,3,0.2,40000,38472,37493
21,4,0.25,50000,48024,47134.6
21,5,0.3,60000,57612,56822
21,6,0.35,70000,67097,65796.1
21,7,0.4,80000,76642,75629.7
21,8,0.45,90000,86154,84585.4
21,9,0.5,100000,95623,94433.6
21,10,0.55,110000,105062,103599
21,11,0.6,120000,114501,113514
21,12,0.65,130000,123987,123124
21,13,0.7,140000,133402,132890
21,14,0.75,150000,142859,141508
21,15,0.8,160000,152253,150622
21,16,0.85,170000,161673,160619
21,17,0.9,180000,171062,169988
21,18,0.95,190000,180442,178822
21,19,1,200000,189830,188233
22,0,0.05,10000,9694,9611.28
22,1,0.1,20000,19328,19352.6
22,2,0.15,30000,28943,28803
22,3,0.2,40000,38511,38755.7
22,4,0.25,50000,48066,48341.1
22,5,0.3,60000,57608,57904.1
22,6,0.35,70000,67122,67282.4
22,7,0.4,80000,76570,76810.9
22,8,0.45,90000,86106,85765.5
22,9,0.5,100000,95580,95111.2
22,10,0.55,110000,105042,106186
22,11,0.6,120000,114457,115210
22,12,0.65,130000,123920,124908
22,13,0.7,140000,133346,135020
22,14,0.75,150000,142778,144034
22,15,0.8,160000,152226,154248
22,16,0.85,170000,161621,163799
22,17,0.9,180000,171044,172459
22,18,0.95,190000,180454,181273
22,19,1,200000,189868,189625
23,0,0.05,10000,9721,9674.46
23,1,0.1,20000,19351,19246.2
23,2,0.15,30000,28919,29192.1
23,3,0.2,40000,38539,38309
23,4,0.25,50000,48089,47895.3
23,5,0.3,60000,57607,57404.4
23,6,0.35,70000,67167,67932
23,7,0.4,80000,76666,77098.1
23,8,0.45,90000,86140,86714.1
23,9,0.5,100000,95609,96435.9
23,10,0.55,110000,105087,106981
23,11,0.6,120000,114538,115716
23,12,0.65,130000,123984,124954
23,13,0.7,140000,133429,134680
23,14,0.75,150000,142851,143594
23,15,0.8,160000,152278,152167
23,16,0.85,170000,161708,160597
23,17,0.9,180000,171083,170947
23,18,0.95,190000,180470,180326
23,19,1,200000,189902,189954
24,0,0.05,10000,9758,9781.97
24,1,0.1,20000,19379,19324.5
24,2,0.15,30000,28989,28893.1
24,3,0.2,40000,38583,38831
24,4,0.25,50000,48174,48454.6
24,5,0.3,60000,57723,58437.3
24,6,0.35,70000,67206,67630.3
24,7,0.4,80000,76704,77271.7
24,8,0.45,90000,86203,86682.9
24,9,0.5,100000,95688,96693.7
24,10,0.55,110000,105154,106379
24,11,0.6,120000,114625,115412
24,12,0.65,130000,124095,126162
24,13,0.7,140000,133516,135167
24,14,0.75,150000,142976,144072
24,15,0.8,160000,152405,152888
24,16,0.85,170000,161814,161810
24,17,0.9,180000,171223,172003
24,18,0.95,190000,180614,179921
24,19,1,200000,190000,190309
25,0,0.05,10000,9716,9663.86
25,1,0.1,20000,19338,19308.1
25,2,0.15,30000,28934,28869.2
25,3,0.2,40000,38505,38094.5
25,4,0.25,50000,48072,47425.4
25,5,0.3,60000,57594,56997.5
25,6,0.35,70000,67102,66788.2
25,7,0.4,80000,76605,76300.4
25,8,0.45,90000,86121,85199.1
25,9,0.5,100000,95596,94887
25,10,0.55,110000,105058,104200
25,11,0.6,120000,114542,113314
25,12,0.65,130000,124023,122928
25,13,0.7,140000,133472,131992
25,14,0.75,150000,142919,142015
25,15,0.8,160000,152299,151680
25,16,0.85,170000,161726,160582
25,17,0.9,180000,171103,169016
25,18,0.95,190000,180502,178387
25,19,1,200000,189924,186899
26,0,0.05,10000,9702,9621.74
26,1,0.1,20000,19337,19401.4
26,2,0.15,30000,28938,29150.5
26,3,0.2,40000,38520,38817
26,4,0.25,50000,48103,48709.3
26,5,0.3,60000,57667,58249.2
26,6,0.35,70000,67215,67184.1
26,7,0.4,80000,76736,76773.5
26,8,0.45,90000,86246,86396
26,9,0.5,100000,95769,95799.3
26,10,0.55,110000,105270,105008
26,11,0.6,120000,114725,113780
26,12,0.65,130000,124157,122329
26,13,0.7,140000,133603,131962
26,14,0.75,150000,143027,142205
26,15,0.8,160000,152464,150370
26,16,0.85,170000,161905,159839
26,17,0.9,180000,171309,169828
26,18,0.95,190000,180728,179077
26,19,1,200000,190097,189915
27,0,0.05,10000,9702,9685.09
27,1,0.1,20000,19328,19512.6
27,2,0.15,30000,28947,29288.5
27,3,0.2,40000,38524,38814
27,4,0.25,50000,48102,47889.7
27,5,0.3,60000,57615,57449.5
27,6,0.35,70000,67106,67548.7
27,7,0.4,80000,76634,77327.7
27,8,0.45,90000,86088,86472.7
27,9,0.5,100000,95533,95446
27,10,0.55,110000,104966,104146
27,11,0.6,120000,114398,113958
27,12,0.65,130000,123826,123879
27,13,0.7,140000,133261,133396
27,14,0.75,150000,142715,141327
27,15,0.8,160000,152136,151450
27,16,0.85,170000,161551,159998
27,17,0.9,180000,170930,168468
27,18,0.95,190000,180327,177661
27,19,1,200000,189693,186690
28,0,0.05,10000,9697,9653.29
28,1,0.1,20000,19313,19482
28,2,0.15,30000,28907,28444.9
28,3,0.2,40000,38464,38478.8
28,4,0.25,50000,47993,47646.9
28,5,0.3,60000,57520,56993.7
28,6,0.35,70000,67097,66338
28,7,0.4,80000,76621,76028.7
28,8,0.45,90000,86140,85309.2
28,9,0.5,100000,95623,93889.1
28,10,0.55,110000,105097,103522
28,11,0.6,120000,114544,113502
28,12,0.65,130000,123975,121889
28,13,0.7,140000,133375,131742
28,14,0.75,150000,142801,141018
28,15,0.8,160000,152211,149646
28,16,0.85,170000,161606,159325
28,17,0.9,180000,171013,169507
28,18,0.95,190000,180360,178710
28,19,1,200000,189763,187618
29,0,0.05,10000,9704,9926.1
29,1,0.1,20000,19324,19718
29,2,0.15,30000,28908,29374.4
29,3,0.2,40000,38526,39011.1
29,4,0.25,50000,48081,48263.2
29,5,0.3,60000,57634,57923.5
29,6,0.35,70000,67163,68210
29,7,0.4,80000,76681,78782.1
29,8,0.45,90000,86194,88154.3
29,9,0.5,100000,95665,97632.5
29,10,0.55,110000,105155,106014
29,11,0.6,120000,114598,115318
29,12,0.65,130000,124028,125368
29,13,0.7,140000,133487,134451
29,14,0.75,150000,142938,144041
29,15,0.8,160000,152344,152429
29,16,0.85,170000,161738,162302
29,17,0.9,180000,171147,171064
29,18,0.95,190000,180564,180291
29,19,1,200000,189919,190709
